10000
(31484.0,24439.0)
(14610.0,22563.0)
(29816.0,9402.0)
(25016.0,5284.0)
(19234.0,14037.0)
(29601.0,25611.0)
(14493.0,21401.0)
(30427.0,18127.0)
(27355.0,25287.0)
(31668.0,29292.0)
(9521.0,23489.0)
(2564.0,16821.0)
(31861.0,964.0)
(29692.0,25976.0)
(20633.0,32423.0)
(3680.0,18014.0)
(18179.0,19158.0)
(24604.0,23961.0)
(1952.0,13855.0)
(19798.0,18930.0)
(13504.0,11379.0)
(29454.0,13413.0)
(26282.0,18043.0)
(17191.0,14308.0)
(25757.0,3338.0)
(10839.0,28010.0)
(26787.0,20774.0)
(5832.0,23149.0)
(14076.0,30136.0)
(3936.0,2571.0)
(27504.0,7990.0)
(13148.0,24444.0)
(18004.0,26538.0)
(25403.0,21147.0)
(17688.0,21897.0)
(12453.0,23710.0)
(7510.0,11215.0)
(9214.0,30928.0)
(9410.0,31090.0)
(13548.0,5857.0)
(16755.0,1163.0)
(29472.0,25361.0)
(6912.0,11249.0)
(28879.0,17753.0)
(5947.0,9514.0)
(7500.0,9500.0)
(21870.0,21669.0)
(10439.0,15085.0)
(21425.0,12636.0)
(11690.0,6646.0)
(3158.0,28093.0)
(13556.0,5610.0)
(24630.0,7304.0)
(20728.0,25953.0)
(21027.0,5450.0)
(15089.0,11076.0)
(4384.0,26924.0)
(19116.0,26573.0)
(29609.0,32496.0)
(24527.0,7357.0)
(23654.0,27136.0)
(17057.0,29671.0)
(25341.0,30251.0)
(1714.0,14447.0)
(13174.0,5920.0)
(21590.0,4192.0)
(9779.0,7250.0)
(25698.0,7249.0)
(5200.0,17608.0)
(12481.0,2980.0)
(27144.0,29561.0)
(19636.0,30284.0)
(3828.0,28040.0)
(5875.0,13910.0)
(31134.0,3614.0)
(26709.0,23053.0)
(16908.0,12950.0)
(15939.0,24969.0)
(8191.0,23130.0)
(30667.0,27764.0)
(21709.0,31360.0)
(25.0,28452.0)
(19273.0,13280.0)
(18170.0,22222.0)
(31102.0,29066.0)
(21634.0,14863.0)
(16126.0,10481.0)
(28342.0,5414.0)
(9629.0,29603.0)
(25253.0,30306.0)
(17777.0,7043.0)
(20025.0,15036.0)
(5773.0,17420.0)
(495.0,29798.0)
(30880.0,28853.0)
(8253.0,4145.0)
(13236.0,11704.0)
(10145.0,16746.0)
(9587.0,16403.0)
(19406.0,16929.0)
(9006.0,14882.0)
(20006.0,8671.0)
(24962.0,18835.0)
(24393.0,15632.0)
(28613.0,31546.0)
(22733.0,8925.0)
(3507.0,3593.0)
(1100.0,14104.0)
(13912.0,3320.0)
(4426.0,18270.0)
(331.0,25615.0)
(10515.0,10685.0)
(21367.0,20893.0)
(20271.0,20971.0)
(10514.0,6102.0)
(6663.0,23793.0)
(32749.0,20389.0)
(24221.0,17891.0)
(18668.0,12407.0)
(31853.0,26987.0)
(9438.0,859.0)
(26236.0,2382.0)
(24881.0,1810.0)
(23892.0,25295.0)
(13000.0,518.0)
(26795.0,20697.0)
(24884.0,20178.0)
(23147.0,22779.0)
(30795.0,4558.0)
(6051.0,3043.0)
(32428.0,30233.0)
(26096.0,3012.0)
(31696.0,15542.0)
(22631.0,2477.0)
(18340.0,24709.0)
(25435.0,8375.0)
(31957.0,2955.0)
(24105.0,2401.0)
(30951.0,6593.0)
(24243.0,19496.0)
(4808.0,9238.0)
(20782.0,16229.0)
(13850.0,520.0)
(30361.0,21049.0)
(13443.0,8165.0)
(3377.0,12936.0)
(4159.0,10960.0)
(17723.0,16809.0)
(26115.0,26063.0)
(9984.0,6533.0)
(9988.0,11085.0)
(25988.0,24222.0)
(4006.0,27151.0)
(11604.0,27523.0)
(264.0,15462.0)
(31731.0,9458.0)
(11349.0,4323.0)
(22830.0,28706.0)
(19050.0,31975.0)
(14728.0,5657.0)
(1046.0,19155.0)
(29280.0,12032.0)
(19823.0,22982.0)
(2566.0,5053.0)
(6789.0,9255.0)
(12763.0,16499.0)
(17713.0,10877.0)
(10072.0,3097.0)
(24640.0,13739.0)
(6531.0,32458.0)
(2162.0,7724.0)
(5371.0,32352.0)
(26000.0,3430.0)
(13408.0,2730.0)
(18323.0,2653.0)
(5828.0,16541.0)
(13200.0,27226.0)
(25980.0,26022.0)
(6937.0,2484.0)
(9465.0,6381.0)
(5118.0,14973.0)
(7740.0,31223.0)
(813.0,10559.0)
(29129.0,629.0)
(21127.0,9900.0)
(27017.0,17920.0)
(18635.0,11154.0)
(12868.0,4083.0)
(21298.0,9834.0)
(9903.0,18969.0)
(19124.0,2626.0)
(6179.0,20568.0)
(29218.0,11774.0)
(10830.0,3334.0)
(2530.0,30911.0)
(17425.0,23082.0)
(14755.0,2150.0)
(2407.0,28215.0)
(24836.0,2069.0)
(18568.0,28107.0)
(13851.0,26557.0)
(14156.0,7481.0)
(10602.0,31972.0)
(5027.0,21184.0)
(17897.0,19050.0)
(5630.0,30962.0)
(2082.0,12554.0)
(8939.0,30977.0)
(21189.0,14767.0)
(11768.0,12995.0)
(11379.0,16700.0)
(20988.0,9259.0)
(16502.0,13487.0)
(30783.0,3805.0)
(4027.0,28922.0)
(25330.0,3561.0)
(16368.0,25508.0)
(10868.0,20384.0)
(11140.0,27781.0)
(7358.0,14051.0)
(32075.0,18719.0)
(15684.0,31918.0)
(13490.0,11707.0)
(29375.0,27849.0)
(10371.0,15861.0)
(13492.0,7974.0)
(31036.0,23149.0)
(12818.0,23816.0)
(28705.0,13093.0)
(20187.0,8160.0)
(21214.0,29967.0)
(19680.0,4627.0)
(22857.0,29755.0)
(21456.0,3016.0)
(4939.0,17830.0)
(7912.0,19092.0)
(20559.0,2709.0)
(16990.0,10768.0)
(15828.0,12706.0)
(2055.0,14741.0)
(26595.0,9878.0)
(24054.0,112.0)
(24826.0,31471.0)
(27838.0,15628.0)
(24486.0,9864.0)
(18850.0,15330.0)
(9181.0,15538.0)
(30412.0,31997.0)
(23183.0,32521.0)
(13034.0,10914.0)
(8041.0,22372.0)
(3580.0,20479.0)
(31971.0,16964.0)
(11734.0,24519.0)
(8708.0,20322.0)
(25101.0,26790.0)
(30069.0,24344.0)
(19011.0,10057.0)
(11024.0,12057.0)
(7940.0,28590.0)
(2678.0,28201.0)
(32431.0,6028.0)
(2753.0,7329.0)
(10348.0,29691.0)
(8124.0,693.0)
(25945.0,18327.0)
(18245.0,12056.0)
(23424.0,20322.0)
(18017.0,7133.0)
(2497.0,32495.0)
(13697.0,25505.0)
(25426.0,13402.0)
(11744.0,30013.0)
(7220.0,16475.0)
(13205.0,5373.0)
(8513.0,25740.0)
(15899.0,8238.0)
(25362.0,18717.0)
(5217.0,4912.0)
(21824.0,32446.0)
(6575.0,24236.0)
(3660.0,11806.0)
(16711.0,9919.0)
(23442.0,26860.0)
(25377.0,8168.0)
(27277.0,25351.0)
(6965.0,13747.0)
(32317.0,1591.0)
(1888.0,26752.0)
(23406.0,18017.0)
(7369.0,22818.0)
(28894.0,6.0)
(10679.0,18400.0)
(17987.0,28749.0)
(27221.0,10936.0)
(5708.0,23193.0)
(5217.0,31537.0)
(26537.0,7219.0)
(22787.0,27303.0)
(5352.0,14862.0)
(32261.0,14306.0)
(2679.0,13465.0)
(22107.0,10007.0)
(22678.0,5035.0)
(25366.0,23172.0)
(19133.0,23267.0)
(30103.0,11711.0)
(24928.0,6663.0)
(17992.0,20141.0)
(27192.0,2398.0)
(11504.0,23361.0)
(7518.0,1710.0)
(4551.0,17522.0)
(6856.0,19737.0)
(20858.0,24188.0)
(24676.0,29844.0)
(12219.0,8643.0)
(5039.0,27732.0)
(3240.0,31479.0)
(31592.0,7631.0)
(13111.0,26569.0)
(29271.0,17621.0)
(6141.0,1913.0)
(15251.0,28729.0)
(13277.0,10485.0)
(9898.0,1064.0)
(25925.0,18169.0)
(16004.0,26722.0)
(7733.0,22537.0)
(16774.0,27088.0)
(23695.0,25883.0)
(20443.0,21777.0)
(29345.0,17063.0)
(5572.0,11196.0)
(1232.0,981.0)
(14485.0,17487.0)
(20289.0,13928.0)
(31520.0,4521.0)
(4647.0,26838.0)
(26550.0,516.0)
(21902.0,1453.0)
(19878.0,30363.0)
(25299.0,3301.0)
(11266.0,16309.0)
(4879.0,18734.0)
(30885.0,19318.0)
(28619.0,3550.0)
(631.0,30851.0)
(2009.0,19056.0)
(6702.0,27453.0)
(4126.0,10133.0)
(18916.0,20645.0)
(14268.0,17316.0)
(23475.0,29286.0)
(13182.0,11594.0)
(23335.0,31962.0)
(29071.0,7750.0)
(10674.0,5351.0)
(22530.0,8181.0)
(19271.0,17521.0)
(31085.0,30151.0)
(57.0,17150.0)
(24088.0,14604.0)
(31960.0,25695.0)
(9852.0,10212.0)
(449.0,15504.0)
(4652.0,3929.0)
(11190.0,29924.0)
(9941.0,7174.0)
(32109.0,15704.0)
(27933.0,3031.0)
(27489.0,16596.0)
(10790.0,13496.0)
(23861.0,21913.0)
(12249.0,31898.0)
(6345.0,17755.0)
(28738.0,14687.0)
(4610.0,29592.0)
(9506.0,7243.0)
(10314.0,6696.0)
(25012.0,11382.0)
(11039.0,9636.0)
(15715.0,12600.0)
(23252.0,7094.0)
(26570.0,12577.0)
(30530.0,8591.0)
(28597.0,23514.0)
(19059.0,675.0)
(17165.0,18445.0)
(25529.0,18051.0)
(473.0,29603.0)
(22664.0,1668.0)
(23160.0,4648.0)
(10678.0,2158.0)
(8546.0,12855.0)
(16970.0,6048.0)
(16021.0,12198.0)
(21518.0,3966.0)
(23224.0,1105.0)
(1853.0,26144.0)
(23317.0,23862.0)
(2336.0,17895.0)
(18207.0,22864.0)
(18211.0,30101.0)
(12328.0,8614.0)
(7566.0,31391.0)
(6043.0,18793.0)
(7562.0,3870.0)
(11810.0,19174.0)
(17931.0,15289.0)
(29562.0,244.0)
(9094.0,23344.0)
(24685.0,21448.0)
(7893.0,18419.0)
(9817.0,17012.0)
(20038.0,2190.0)
(18222.0,15862.0)
(28522.0,17746.0)
(7191.0,23987.0)
(11344.0,23127.0)
(3733.0,32170.0)
(16355.0,21790.0)
(10507.0,12736.0)
(21252.0,12388.0)
(1000.0,3495.0)
(1607.0,9012.0)
(24858.0,3304.0)
(22182.0,21120.0)
(31440.0,1153.0)
(16835.0,3190.0)
(14854.0,30284.0)
(12092.0,17347.0)
(26384.0,31666.0)
(27577.0,27889.0)
(25586.0,14423.0)
(5353.0,30772.0)
(14987.0,14260.0)
(9086.0,24824.0)
(22401.0,29698.0)
(25567.0,766.0)
(6117.0,25970.0)
(21502.0,31757.0)
(24177.0,2089.0)
(27232.0,20970.0)
(4484.0,11083.0)
(21476.0,15911.0)
(1421.0,7696.0)
(18976.0,13104.0)
(8956.0,30952.0)
(22535.0,25770.0)
(26209.0,4331.0)
(24813.0,7603.0)
(781.0,1566.0)
(15628.0,3618.0)
(1606.0,30442.0)
(6878.0,9120.0)
(27437.0,30783.0)
(11007.0,3231.0)
(17921.0,1463.0)
(26574.0,17379.0)
(30552.0,29148.0)
(9930.0,10504.0)
(24138.0,32589.0)
(14045.0,28424.0)
(30617.0,1612.0)
(28253.0,19656.0)
(26837.0,885.0)
(3556.0,31279.0)
(23432.0,28174.0)
(4854.0,22544.0)
(11681.0,13022.0)
(7758.0,13483.0)
(30784.0,13881.0)
(23477.0,19442.0)
(9899.0,13184.0)
(17371.0,31891.0)
(6912.0,15095.0)
(22448.0,3618.0)
(529.0,24031.0)
(5858.0,28346.0)
(9190.0,24536.0)
(27611.0,7357.0)
(28200.0,6681.0)
(28484.0,669.0)
(17690.0,24766.0)
(28544.0,20943.0)
(8242.0,22202.0)
(27843.0,8641.0)
(10756.0,32025.0)
(11085.0,20560.0)
(20001.0,32112.0)
(1307.0,26305.0)
(11462.0,8575.0)
(20358.0,32133.0)
(18966.0,4632.0)
(5407.0,15866.0)
(4022.0,406.0)
(11190.0,29543.0)
(7630.0,21504.0)
(26272.0,12630.0)
(4455.0,10660.0)
(2704.0,3601.0)
(5889.0,22227.0)
(14211.0,11374.0)
(3387.0,22605.0)
(21242.0,7448.0)
(15093.0,27617.0)
(447.0,25277.0)
(26417.0,25188.0)
(15644.0,11103.0)
(10746.0,31570.0)
(18844.0,12026.0)
(20117.0,12410.0)
(12121.0,32725.0)
(13795.0,25375.0)
(5254.0,1940.0)
(3799.0,299.0)
(25703.0,21690.0)
(13165.0,28099.0)
(18101.0,11431.0)
(7251.0,6197.0)
(21987.0,20382.0)
(16668.0,14093.0)
(27842.0,14627.0)
(18807.0,19737.0)
(19258.0,22259.0)
(8672.0,545.0)
(27518.0,17056.0)
(16426.0,12214.0)
(30497.0,19910.0)
(4724.0,1176.0)
(16856.0,384.0)
(6087.0,4887.0)
(28605.0,207.0)
(6060.0,21217.0)
(14999.0,15883.0)
(29814.0,8122.0)
(572.0,15239.0)
(14534.0,1748.0)
(18613.0,28052.0)
(9479.0,6111.0)
(16107.0,16921.0)
(25.0,27084.0)
(31641.0,212.0)
(3758.0,29416.0)
(684.0,31164.0)
(19524.0,2836.0)
(27532.0,23585.0)
(9765.0,26086.0)
(29039.0,24217.0)
(11464.0,461.0)
(15741.0,2485.0)
(2446.0,19289.0)
(30492.0,30481.0)
(2190.0,14915.0)
(9971.0,11135.0)
(8130.0,6093.0)
(8301.0,23130.0)
(24420.0,19227.0)
(3829.0,7858.0)
(25914.0,738.0)
(19048.0,8545.0)
(29296.0,18324.0)
(27478.0,29629.0)
(11285.0,9076.0)
(5462.0,26972.0)
(21821.0,20887.0)
(9457.0,20529.0)
(26619.0,4640.0)
(2343.0,25622.0)
(32299.0,15526.0)
(29867.0,2152.0)
(8872.0,29704.0)
(17267.0,24126.0)
(29390.0,29195.0)
(14721.0,18725.0)
(7670.0,11521.0)
(20377.0,27871.0)
(23755.0,19387.0)
(8765.0,23135.0)
(20252.0,20857.0)
(4589.0,3576.0)
(17354.0,16227.0)
(1979.0,13662.0)
(16664.0,17752.0)
(13505.0,32579.0)
(15405.0,17147.0)
(3776.0,24717.0)
(25748.0,12446.0)
(4517.0,4563.0)
(23561.0,1771.0)
(12186.0,12593.0)
(2671.0,3687.0)
(3147.0,15843.0)
(16079.0,4365.0)
(11564.0,23656.0)
(15319.0,16389.0)
(2696.0,6418.0)
(11227.0,30246.0)
(24603.0,8358.0)
(9848.0,12944.0)
(10818.0,621.0)
(30645.0,5008.0)
(25215.0,524.0)
(2827.0,9313.0)
(7620.0,16547.0)
(13724.0,16253.0)
(12158.0,4138.0)
(15068.0,20505.0)
(16261.0,28172.0)
(5824.0,19029.0)
(11920.0,9334.0)
(16139.0,3273.0)
(31836.0,11308.0)
(3725.0,29181.0)
(21185.0,171.0)
(26175.0,14627.0)
(19980.0,32542.0)
(7053.0,20569.0)
(2505.0,3212.0)
(30401.0,9503.0)
(8010.0,25843.0)
(9903.0,12427.0)
(10411.0,3263.0)
(30835.0,26247.0)
(22306.0,11313.0)
(27830.0,19956.0)
(30501.0,18754.0)
(8485.0,14430.0)
(19165.0,12001.0)
(15759.0,5982.0)
(12865.0,29384.0)
(18181.0,20497.0)
(7352.0,6365.0)
(28112.0,6660.0)
(13903.0,4433.0)
(32392.0,10973.0)
(18890.0,3854.0)
(794.0,9631.0)
(11100.0,13317.0)
(22090.0,19686.0)
(4193.0,2262.0)
(9841.0,30431.0)
(14895.0,29102.0)
(1306.0,11363.0)
(14159.0,22060.0)
(27197.0,27207.0)
(4613.0,4386.0)
(25924.0,31405.0)
(5762.0,21212.0)
(2163.0,17585.0)
(30258.0,25151.0)
(11459.0,17620.0)
(19950.0,32632.0)
(19215.0,23169.0)
(1783.0,17799.0)
(15786.0,9155.0)
(4099.0,14662.0)
(23390.0,14443.0)
(9562.0,29816.0)
(10062.0,6886.0)
(10937.0,22733.0)
(7814.0,9350.0)
(27112.0,5282.0)
(15819.0,29274.0)
(9963.0,9605.0)
(27706.0,30162.0)
(14769.0,6854.0)
(19143.0,29022.0)
(1370.0,31372.0)
(7237.0,31861.0)
(7525.0,21062.0)
(5796.0,29492.0)
(5747.0,2893.0)
(31163.0,29958.0)
(32333.0,6394.0)
(23409.0,23933.0)
(16921.0,31417.0)
(4139.0,4687.0)
(11420.0,26819.0)
(5953.0,20529.0)
(27586.0,5590.0)
(15046.0,11520.0)
(1669.0,5535.0)
(10378.0,2115.0)
(29409.0,20755.0)
(23373.0,14923.0)
(15311.0,8598.0)
(1739.0,2322.0)
(4535.0,12500.0)
(15803.0,29906.0)
(2116.0,13486.0)
(9778.0,12519.0)
(16823.0,22444.0)
(30791.0,1230.0)
(8624.0,22444.0)
(28844.0,21815.0)
(7169.0,17381.0)
(5797.0,25084.0)
(4920.0,31039.0)
(10394.0,14629.0)
(12104.0,18906.0)
(9510.0,1445.0)
(19516.0,4997.0)
(8729.0,20148.0)
(15427.0,26867.0)
(17952.0,327.0)
(4524.0,26441.0)
(4625.0,20335.0)
(4081.0,18415.0)
(23135.0,19135.0)
(25869.0,15692.0)
(22538.0,10758.0)
(30407.0,5934.0)
(31493.0,5659.0)
(31267.0,8539.0)
(30669.0,20186.0)
(31514.0,9496.0)
(29818.0,30480.0)
(27992.0,11885.0)
(1354.0,18600.0)
(5206.0,12406.0)
(10924.0,809.0)
(11065.0,19299.0)
(21837.0,26656.0)
(14686.0,29678.0)
(11451.0,15883.0)
(25958.0,14604.0)
(24111.0,6608.0)
(24752.0,25657.0)
(6723.0,14621.0)
(12731.0,4722.0)
(5056.0,18737.0)
(19851.0,9.0)
(3816.0,14233.0)
(23349.0,4842.0)
(32216.0,29857.0)
(9067.0,25298.0)
(32355.0,22172.0)
(10900.0,29327.0)
(3346.0,13550.0)
(12567.0,29893.0)
(29372.0,21828.0)
(27244.0,29892.0)
(6663.0,19673.0)
(23374.0,2199.0)
(2168.0,3524.0)
(25278.0,18345.0)
(10864.0,8111.0)
(16776.0,22342.0)
(28090.0,25671.0)
(10610.0,4608.0)
(18541.0,2816.0)
(23516.0,1965.0)
(30485.0,9894.0)
(2261.0,3835.0)
(10278.0,5830.0)
(9897.0,20682.0)
(10572.0,21207.0)
(21677.0,23205.0)
(10574.0,17109.0)
(13186.0,19095.0)
(9161.0,3419.0)
(2255.0,24492.0)
(8033.0,10776.0)
(10562.0,27137.0)
(10512.0,25423.0)
(5674.0,11725.0)
(1150.0,7755.0)
(24939.0,25455.0)
(12966.0,13475.0)
(25211.0,2120.0)
(26931.0,8326.0)
(21769.0,29878.0)
(2509.0,7805.0)
(15142.0,19260.0)
(31380.0,3958.0)
(18597.0,30072.0)
(19333.0,13728.0)
(14817.0,32050.0)
(5418.0,4686.0)
(23961.0,29719.0)
(18596.0,1835.0)
(11756.0,32235.0)
(28249.0,18871.0)
(7413.0,6601.0)
(31911.0,20238.0)
(11036.0,25977.0)
(32122.0,28913.0)
(7560.0,2479.0)
(17270.0,31333.0)
(11457.0,28526.0)
(17647.0,21776.0)
(16294.0,14128.0)
(21614.0,5827.0)
(32116.0,32047.0)
(9649.0,14069.0)
(17884.0,31748.0)
(5167.0,17019.0)
(15873.0,13427.0)
(3086.0,1415.0)
(6721.0,9042.0)
(6578.0,8464.0)
(16165.0,18043.0)
(24034.0,21432.0)
(28497.0,20948.0)
(24815.0,32756.0)
(8196.0,26797.0)
(28897.0,30181.0)
(18547.0,2129.0)
(8564.0,21948.0)
(16926.0,26974.0)
(22731.0,5890.0)
(12436.0,18410.0)
(26409.0,28244.0)
(31801.0,9717.0)
(6216.0,11302.0)
(13247.0,26990.0)
(20972.0,30017.0)
(3567.0,31643.0)
(7669.0,26764.0)
(19415.0,9636.0)
(16130.0,11278.0)
(1134.0,25266.0)
(11830.0,28794.0)
(3176.0,11278.0)
(21417.0,32289.0)
(15450.0,31317.0)
(28074.0,17535.0)
(10928.0,4440.0)
(19834.0,12018.0)
(14470.0,8798.0)
(20204.0,881.0)
(28805.0,14501.0)
(6717.0,16056.0)
(13403.0,28816.0)
(32502.0,19655.0)
(15273.0,3921.0)
(20321.0,28796.0)
(25334.0,6851.0)
(31242.0,11691.0)
(18377.0,964.0)
(16764.0,14637.0)
(17791.0,19717.0)
(6055.0,30845.0)
(27771.0,9792.0)
(22998.0,4049.0)
(6089.0,18541.0)
(10394.0,21604.0)
(6463.0,1367.0)
(18803.0,10255.0)
(9354.0,25102.0)
(12671.0,15634.0)
(3852.0,2504.0)
(22059.0,8762.0)
(16367.0,31568.0)
(32323.0,28961.0)
(16883.0,15325.0)
(26702.0,6634.0)
(237.0,21088.0)
(18365.0,2219.0)
(12802.0,20517.0)
(18247.0,11640.0)
(11087.0,32348.0)
(23679.0,11058.0)
(32654.0,23497.0)
(28866.0,22912.0)
(7191.0,18992.0)
(8295.0,829.0)
(17257.0,24297.0)
(20056.0,10811.0)
(12901.0,1746.0)
(22948.0,17189.0)
(27473.0,18470.0)
(21413.0,31107.0)
(8462.0,14848.0)
(23975.0,15548.0)
(209.0,7975.0)
(18182.0,338.0)
(13476.0,9356.0)
(27863.0,7774.0)
(25285.0,4289.0)
(1677.0,20381.0)
(22525.0,12477.0)
(21285.0,17568.0)
(3641.0,29529.0)
(29945.0,10858.0)
(20218.0,2717.0)
(21816.0,1445.0)
(10542.0,16835.0)
(28855.0,32378.0)
(13513.0,7177.0)
(13425.0,28006.0)
(28755.0,31713.0)
(654.0,23668.0)
(26743.0,27829.0)
(982.0,27672.0)
(19705.0,3658.0)
(19359.0,14797.0)
(22158.0,10391.0)
(2601.0,8825.0)
(23872.0,16244.0)
(32521.0,11063.0)
(23863.0,30465.0)
(28632.0,28134.0)
(11847.0,17429.0)
(26217.0,10611.0)
(16474.0,26846.0)
(30940.0,15049.0)
(6555.0,5632.0)
(1846.0,4570.0)
(5300.0,18152.0)
(26838.0,22858.0)
(13033.0,31922.0)
(10389.0,29147.0)
(25892.0,16966.0)
(5383.0,6316.0)
(21587.0,8290.0)
(1757.0,11974.0)
(29145.0,7854.0)
(17837.0,5005.0)
(3880.0,13422.0)
(10508.0,2505.0)
(1895.0,7148.0)
(24427.0,5201.0)
(31567.0,16674.0)
(23300.0,32429.0)
(18152.0,13881.0)
(24603.0,14380.0)
(22160.0,8270.0)
(32001.0,28211.0)
(28768.0,23376.0)
(27334.0,7088.0)
(24274.0,17351.0)
(19973.0,24259.0)
(4503.0,23649.0)
(6615.0,1398.0)
(6735.0,27585.0)
(29005.0,424.0)
(29958.0,5351.0)
(2695.0,14328.0)
(8300.0,11258.0)
(10973.0,19464.0)
(12047.0,10267.0)
(9643.0,4556.0)
(7147.0,29916.0)
(7246.0,23397.0)
(32015.0,6373.0)
(28282.0,10618.0)
(7404.0,20760.0)
(9375.0,25994.0)
(29296.0,17393.0)
(11678.0,1864.0)
(14562.0,10875.0)
(11300.0,1677.0)
(12682.0,25935.0)
(11580.0,16841.0)
(10843.0,24163.0)
(18833.0,23468.0)
(5701.0,6605.0)
