100000
(-28703.5952962,50215.4966993)
(-43215.4541687,-45020.0815082)
(43018.7571915,-18006.5877734)
(-59581.3884915,18459.1951606)
(51282.0335321,-41345.4343619)
(-11092.4619524,-50451.3313649)
(-37324.0097852,-22230.771472)
(59417.2004237,24133.8751794)
(24833.529745,-50730.1345464)
(39821.762046,9300.37297266)
(-48906.8647204,53133.0288077)
(-59400.0879187,53648.6299421)
(5017.07817738,-54303.0834029)
(53685.3104215,18844.6904791)
(-451.160920996,18952.6277382)
(-60782.8008195,63548.7342222)
(-36256.7868624,-27905.7011688)
(26167.050205,-712.517250266)
(55131.9560124,63081.980956)
(-36078.487299,49797.9229385)
(27098.6275961,-1322.84907465)
(-36084.5394092,1256.04254024)
(-35525.3023414,-36174.8276525)
(-45662.6271432,5702.49751801)
(38265.5756368,-17769.5775428)
(41471.7804077,-56517.2365231)
(58337.1370738,-10307.2818559)
(313.94683489,21347.6573823)
(-58448.575303,-16985.1900574)
(57583.5158184,-18121.0592608)
(-10710.6452876,-41521.861747)
(-63017.4548216,56069.9379521)
(-38206.7360374,-56394.8562027)
(24266.8867566,-10731.7066852)
(-63399.2458493,-4344.15837309)
(-33758.8845213,29297.6183617)
(576.875787416,57483.4696966)
(34670.5589172,16171.5579992)
(-32506.5237352,51171.7070515)
(30233.3297089,44477.1038965)
(44814.5010364,-17007.3662556)
(-45523.6696405,6894.74501564)
(54307.4186384,-22516.7575216)
(46451.181912,-18751.2378919)
(-29266.2476287,9857.02052892)
(-22023.9927094,-6058.09491917)
(-5409.53093049,46585.4651714)
(-48250.6122778,47302.0241117)
(51285.4030652,934.416516656)
(43434.2334679,-39174.7335376)
(-19159.9291103,-12208.2851821)
(-8569.73959548,14228.4195146)
(-62479.3904192,-41793.9341525)
(-56668.1710887,15152.1784592)
(19667.6516496,11553.1318326)
(-12498.3464657,25773.1232177)
(62085.7908501,44033.9810243)
(-31594.4035614,20078.6439992)
(-5819.83744787,-23904.8245948)
(1658.56827517,-20876.2115219)
(3396.87393642,40278.9387142)
(-39575.8123,56477.9963856)
(-34081.9207054,29095.5433269)
(33858.4427697,-34137.3670108)
(35337.4189911,56097.3953532)
(-22413.5132054,-847.887506688)
(61771.3920693,11750.1501563)
(7222.00840847,20090.5590093)
(12665.121965,-5687.88404444)
(-35953.7592818,48286.0343236)
(38634.8524348,24191.0794197)
(-64694.6992325,-41582.5612922)
(-57972.256816,36634.6941191)
(-5595.4769984,-50822.4868255)
(14050.904664,50453.7073111)
(60264.9599898,53967.7116446)
(-10572.4188585,41031.1768791)
(27092.7769103,63056.3772312)
(56382.4256496,7843.81692063)
(36632.9681914,-18664.6080358)
(10986.4029303,-55946.7996048)
(27100.4192271,20056.4018904)
(-8768.56112067,55376.1782734)
(-58962.5450676,25265.4732746)
(-52283.5965871,-50266.2788856)
(-25009.453552,-59883.1568468)
(-20496.6449726,2025.95701176)
(60862.4668559,-2762.73771278)
(-36153.3937563,-65297.2474043)
(-35891.9046589,4574.27101129)
(-14111.1072537,-53364.6950844)
(-9350.11680673,61794.3773121)
(-22912.0302194,-25532.465144)
(-59107.6004594,-32838.0707736)
(46075.7911289,24872.5287189)
(-22842.847447,-38200.5250073)
(-53076.75686,-25727.4956146)
(36425.9291797,37701.1091204)
(27250.7984079,8910.90143087)
(-31825.9782832,-34854.7118713)
(10601.8832201,4046.86925308)
(17685.3489253,-31905.6017435)
(-23182.9399612,-12127.3117853)
(24977.6660794,-61744.1494919)
(-43319.143441,64566.1903446)
(-49247.390922,32036.0140257)
(-34671.9653016,59286.8323127)
(13526.2228232,-23556.1701021)
(-21799.0641095,52935.0287923)
(-1298.62202423,42793.0810145)
(43018.3774113,8016.70472998)
(-42782.4195097,18434.2096229)
(-35083.1623499,19972.2177917)
(64056.6794074,30550.8756509)
(-5575.69503724,-13063.4199447)
(-57120.5007716,36783.8611925)
(31704.6457171,-26771.71945)
(-44336.2082923,41236.4589615)
(48628.3800405,-208.810953831)
(23282.2788215,61426.1271434)
(15828.312099,41100.4217297)
(-35994.2823582,42260.0751893)
(-18594.9089561,-25865.241691)
(16848.1620802,-53881.5340413)
(15693.016081,61441.1731883)
(2415.00747146,32816.9298149)
(-15556.6578082,50073.5171473)
(18577.6786026,14357.6558099)
(-13273.2724478,-64587.0399956)
(-49268.0117275,-42597.5928477)
(53615.7338405,24642.5369319)
(45416.2469848,51019.7480377)
(25278.7121091,45326.803236)
(16807.576147,-10082.6370264)
(1137.64086089,9812.88403316)
(28720.5734384,-40417.736167)
(63976.4878885,46894.5020316)
(49642.0410469,-29145.0088014)
(-11775.35571,-24434.471378)
(41775.5692056,60554.2739222)
(-25699.6135176,-555.454771521)
(-63260.6360197,-37716.6278857)
(-57279.7424027,-14370.4712412)
(-46307.0145832,51889.2393521)
(-20453.2718945,11130.9414271)
(36692.3020703,-740.098591257)
(13861.7037124,-16121.37263)
(48026.9508271,26951.7866508)
(-27925.6215928,-25378.3259301)
(42963.9335314,-43419.0050524)
(27037.3722268,51611.5071843)
(60493.7015799,-60333.6039729)
(22925.6957452,-34434.9517464)
(-36450.079055,20426.3949826)
(33133.2774989,-32008.1669946)
(48330.0138721,32136.0893774)
(-45899.4754991,50593.2432173)
(59470.6735569,-53619.6024267)
(57390.2797359,49151.4722568)
(-52851.2949692,36587.122426)
(65238.2817786,-18265.0686922)
(31389.7962171,57622.2885185)
(-41229.6354001,17494.7972271)
(-7273.69290895,62124.1815391)
(-13537.8247944,-47221.1093042)
(-10765.5260901,-38332.9668726)
(25482.0054144,-34330.8284497)
(26262.9371193,29545.9736461)
(11566.083866,-62153.1226364)
(32923.5120387,-12961.1264184)
(55188.115153,7471.59836998)
(52665.1817866,-54234.4002176)
(44940.6767385,-16175.9150401)
(36754.7419838,59434.3783203)
(-37972.4446538,47152.320238)
(-39236.7004423,57054.4248862)
(21416.7845378,-36187.2537902)
(64029.8169347,-29591.5809945)
(29129.5738183,13937.8917713)
(25800.1012201,-49769.2160516)
(18385.8835934,26345.3843167)
(-43325.2083417,-65139.07022)
(-30382.145427,33586.0106743)
(-18351.0431099,21664.1346724)
(60158.4894826,47910.4058337)
(50898.3897805,17233.9549962)
(-24256.257659,22390.4870201)
(-12971.2070061,57971.1264144)
(37420.2973394,41800.1049108)
(33012.5581391,30788.9193935)
(14479.1113366,50906.0698838)
(31076.9375,26477.3782982)
(-23149.1480537,17296.5045498)
(61243.9937849,40830.7469144)
(-62857.7917908,-30556.0828378)
(-43737.7782997,48207.1775844)
(-29627.2954645,35332.2850596)
(-38675.1914642,26231.8681013)
(-21243.6656565,-62402.5715009)
(53513.9337506,-50674.3910525)
(-49244.8073862,-25805.2310722)
(65186.4778514,13374.5247184)
(-39662.8202092,-61666.1305438)
(-18294.1412718,-33010.5104722)
(12553.4594501,59666.735013)
(58775.5804752,-64784.9033761)
(42094.1783146,11879.4756308)
(7182.13826729,49845.2818796)
(40727.5028837,-7077.38075419)
(-22717.3712802,8220.30517443)
(18596.4867565,5653.98990196)
(-4050.07926012,-30716.2455503)
(-27097.0661434,-10506.9669068)
(-27247.5660232,-37634.9037655)
(-46367.2853133,60095.7489111)
(63159.1750988,22396.6245036)
(-6754.4445877,1135.57352774)
(-31995.1834304,-35020.1534723)
(-30251.4615061,57750.3494081)
(29803.2493281,-1947.94656933)
(52076.5090677,-19143.8772869)
(-54998.3525703,46800.9935698)
(-22510.4763579,28754.8609187)
(20749.9887624,-16998.2463665)
(-37028.2144404,2598.35737239)
(11376.4919827,-31860.6341677)
(13359.3683901,47116.8980626)
(60447.3684632,48878.0976064)
(-17734.1409135,61999.0989224)
(-52798.7066073,-46159.9617531)
(-57284.5814412,-52326.6741506)
(-61617.5778263,2903.72720426)
(35920.4075937,37013.7468128)
(14674.2813262,-31492.3012268)
(8720.40462937,6534.86861667)
(-54641.4595824,-2489.55855506)
(33659.328899,-44589.280018)
(33120.7178244,12372.9328225)
(-62505.9038195,-52007.452658)
(52697.3143803,-54293.8390697)
(-33419.563978,-49701.9399282)
(11863.0116143,13417.6030553)
(16223.9746468,-33258.3991369)
(-51144.8696145,39803.2566107)
(-33766.5517042,-65246.6366637)
(-60984.196358,-10955.6123864)
(57151.5635304,-37004.7724848)
(-19084.7974295,49165.8658911)
(27209.2690553,-22224.2530697)
(25084.8828738,-52163.4545926)
(-39928.451428,10774.3770428)
(55534.7064865,46121.5469574)
(8699.48416096,45172.1871015)
(28268.9706098,2064.08999691)
(63128.1754181,26554.1408331)
(-41795.0371273,24451.7773826)
(-55440.9374531,-43008.8616192)
(-28478.7749332,27059.6686444)
(-65451.7860682,13413.5853923)
(-31710.7433308,53374.2770271)
(47160.3122193,38041.2437257)
(-51478.65299,-26429.8104596)
(-64170.4607501,6003.80590444)
(49645.7021397,-58687.9584908)
(-2514.75290679,-59641.2358957)
(22481.7238834,-47349.906569)
(-47622.6118633,-62866.1725043)
(-35972.5494704,306.972590527)
(7214.22863485,-27138.052108)
(36336.847871,28684.6730512)
(-44175.5190013,-61552.1352089)
(-56529.866774,-13721.8567722)
(-169.041651981,-64825.1729116)
(765.778821202,31336.1304786)
(-48104.7634044,-61068.4876806)
(-14431.033298,-25127.4217087)
(-19932.9902501,-13683.3392098)
(48694.0750695,29407.6250877)
(58387.0041764,23010.3892177)
(-33090.0399618,13218.6400245)
(17394.1871785,-38452.8281376)
(54439.4757492,-48555.3233683)
(-25039.9663541,12071.1879907)
(61111.8557886,51191.6796911)
(-57480.6589551,-56304.1985669)
(12233.1695975,32145.2903372)
(51618.0029609,-49487.7553721)
(-16916.9454272,63124.5104887)
(-24980.0013377,-43634.5630577)
(-34147.4074112,-41546.3697046)
(-3751.89780002,43881.0312323)
(65487.1768435,-59827.7316079)
(-54538.4036794,20254.3344623)
(53282.0363261,27236.4757327)
(-49265.2407406,5371.79944485)
(17085.6053387,-383.140982263)
(-59952.3441072,-63572.0443668)
(-33475.0196286,44077.8901915)
(1170.13133231,-18332.6479655)
(-16542.1840193,184.795181741)
(49138.0707179,30129.9465737)
(51234.2568487,63313.481692)
(52764.4436268,31573.8191959)
(4255.25760415,-54182.3150649)
(34324.8031949,-47252.4512611)
(14724.0790204,6557.88118189)
(52487.5101105,17505.5604291)
(61226.4342264,-36320.5041065)
(-19374.4610339,47246.8991843)
(58293.1106501,29445.3712459)
(31019.0341316,26807.0710645)
(47431.2936127,51087.5291338)
(14455.3230523,51282.4891735)
(45738.0240308,-9747.27543499)
(-20912.9794801,18579.4677394)
(-65295.4492917,49506.7766877)
(-53524.2467658,-45798.9270786)
(-50103.5419228,6189.16725282)
(-17921.4961954,39189.9572525)
(-29374.1052501,-13094.9987283)
(-18851.7194453,-3177.49847229)
(40406.9638412,-58713.8876357)
(-19887.6907063,35201.051634)
(-63440.3356209,-43519.1541532)
(6102.42152072,-43884.8569986)
(-52070.5218192,-50021.5096511)
(-44705.9516463,16831.890759)
(-62308.4760335,55027.1065768)
(45027.617773,20944.329781)
(61226.833908,51954.0718685)
(64638.4882089,54022.2902513)
(-48921.3153318,-360.499943201)
(-21457.2101159,1780.33499638)
(38008.9604886,2578.6002236)
(43181.7444006,-55540.2304835)
(-44850.9408361,40937.66024)
(11363.3733661,-40460.5536757)
(24205.5921593,3580.42055008)
(23985.2609241,49026.6593418)
(-58657.7923255,12833.6175625)
(-40897.3216512,8823.58906088)
(10832.0821588,-20802.388707)
(5272.18701254,-12193.1593921)
(-39979.0103617,4841.75800697)
(53338.806612,-32343.622282)
(-56405.7286999,49149.3972092)
(-8168.8823244,27077.1603313)
(9169.21302603,54590.36322)
(-21110.5932991,18260.4166152)
(-39134.4258496,-15180.011552)
(48359.1963585,-61200.7765335)
(-23571.1982983,-3797.88027502)
(-17836.7607212,-7366.96712202)
(-63962.3014752,64388.8314829)
(51377.6012867,2834.45133507)
(-8783.04939665,35896.2132959)
(36156.6966315,24050.2792335)
(55557.585798,-219.24677254)
(11372.2961031,6057.81092718)
(-40498.186302,27641.403209)
(61645.88494,52949.8268163)
(15817.524472,-61146.8652684)
(-7722.66148029,40987.8899566)
(-22250.8545227,20057.9777786)
(42813.4324529,-20661.8298034)
(20541.5043479,44053.0357929)
(5815.42758337,44828.5072188)
(-61641.3105258,26207.8045034)
(-54087.9268522,59456.9235678)
(63587.8772803,34319.2858444)
(-47417.1563031,41913.9280875)
(-15054.7550764,-40125.2700528)
(-2322.15013728,-58202.0442386)
(-41651.2348219,-22239.844719)
(-39905.4826345,21939.5013687)
(-22950.4567369,8586.6173162)
(23820.6707381,-36274.1245005)
(-16990.4877223,32449.0009379)
(-13248.2246041,-29313.5645087)
(42743.9547278,30605.799646)
(-61736.5329143,15244.1957242)
(-12755.926019,-57675.6732393)
(10685.312887,-12288.5737136)
(-45759.4478691,8265.38032034)
(-21472.0512601,23541.9977669)
(-20557.0609382,-18111.6223245)
(-12993.2582566,36962.909857)
(23885.8686484,-43878.6195917)
(-49950.2489224,-23216.7153472)
(61542.2813695,19564.3835089)
(54259.7395133,-51289.6104365)
(3308.41998427,22442.2485058)
(18452.195406,-31199.5614508)
(1901.24489285,61198.9825592)
(-58542.2713426,55736.0334557)
(2979.68039727,-9241.80208808)
(57467.9660739,35173.4139195)
(-37961.0474037,1095.39535456)
(5792.44362594,-21570.5132379)
(-27905.5571242,14271.1042323)
(7210.84881086,-39260.9189411)
(37070.1749232,-53889.5004776)
(-60082.3943867,52058.0335071)
(64458.8148994,60529.1039364)
(-43506.3571584,-20952.1888812)
(51919.8810376,45444.0691559)
(35001.3345301,-5419.99141769)
(19661.5000644,44720.4086553)
(63845.3443401,41192.7649605)
(-8239.91667127,26897.4162239)
(505.507206974,-51019.6219117)
(-56688.1212259,-49216.8896329)
(39927.7105389,11488.2562776)
(27707.9103119,35914.9838944)
(-41393.8263143,8534.71356629)
(53261.6214269,8559.49096035)
(47352.9484771,43774.2824616)
(56536.9443257,27633.9585148)
(14582.8291963,27830.1867336)
(4743.69898851,9423.73534176)
(-3137.40951926,18048.6537876)
(1531.96982527,-30161.8754682)
(28206.927153,59486.9857274)
(60885.9766103,16934.5122887)
(3729.2196341,-45486.3938715)
(43827.1921927,-33855.7906455)
(5726.32383278,-28911.2563461)
(7841.65235745,51005.9871219)
(5496.88822529,-30945.0661507)
(6859.76162324,57449.6021448)
(-64320.543512,-44751.2318175)
(-11301.6006055,-14717.8772839)
(-4874.99205733,-4307.8720853)
(37751.8976066,36349.4191234)
(2987.43984317,-58712.8445668)
(-25227.7767984,48006.253492)
(-57589.2782507,63382.7069663)
(-39116.5688449,-59337.5322582)
(-19102.1096611,-44234.9795967)
(-19296.9639794,46525.8180114)
(-4929.48485709,26963.155469)
(59253.5845159,44038.9192646)
(-20536.4976314,-40326.2656714)
(4835.39970562,44261.483066)
(-36086.3640746,65313.2120855)
(55916.593624,-59065.3211873)
(-626.978185112,-25701.8311799)
(-7195.73169655,64567.5306748)
(-19089.5665002,2240.86152551)
(-28564.63664,4470.96350086)
(63440.3876332,55050.3789487)
(32111.3013991,65080.3839456)
(-50205.1134767,-56836.2234553)
(39965.3335564,-50282.8145976)
(25229.3553258,-35883.503948)
(53309.6388268,-59247.7140039)
(-47683.6457865,-208.19922004)
(13955.5347755,-37919.6446632)
(12175.5152929,-44927.6711309)
(56340.608141,39855.8912981)
(13109.9683463,40375.3375287)
(62809.4235141,48926.36896)
(-7624.68022547,18909.6970797)
(2858.12989808,50936.3069649)
(-26659.5370895,-55152.4403546)
(20405.3965415,-6149.11856232)
(-55816.2462775,29535.941137)
(-12859.4643944,-59420.5288947)
(25191.6290088,-15244.5411052)
(32087.582851,32633.1176193)
(-57248.239842,58665.5286658)
(-58126.9385901,-3200.80628697)
(-53669.7828598,27194.931651)
(-41410.2529971,-4343.82528467)
(61505.8998507,-26756.2231452)
(36866.9027372,23361.0482848)
(-53976.4176145,-60008.7978322)
(-41127.0126175,7911.40417778)
(64647.6889187,14997.1881242)
(11515.7506708,5043.29835054)
(-12333.1880179,42997.0701921)
(35579.3883277,38062.4994997)
(-46823.5318052,34667.6087382)
(48702.7453443,47013.679014)
(56112.9796122,-46484.9904398)
(19263.4110055,-12429.8887098)
(-19840.5301985,-40426.8863426)
(-835.811593355,-3839.37847298)
(4757.64213082,-33268.022673)
(-36803.043087,-12401.9361768)
(-49105.3007578,33081.9641492)
(-52459.599573,-47080.3682248)
(-39083.4753654,7140.42471417)
(-39629.7820952,-42652.4795771)
(60015.2042029,16006.7780215)
(-42657.0497237,62890.3861701)
(-60267.5924486,-29644.9605085)
(-28677.0055118,-27359.9990013)
(-19950.7634681,-2843.65316979)
(11289.3191898,-42231.7548278)
(19667.4200383,-17123.7921911)
(-44683.5277126,22311.3406271)
(62291.0942673,7564.77274462)
(-2961.64292075,17671.0421926)
(20014.7206105,25096.6275917)
(-10387.1389459,-666.097587443)
(-39322.9120786,54263.6640929)
(63482.1884529,51692.85334)
(-36979.5439866,17484.7243613)
(8362.19901874,-62614.4281763)
(-15070.5964661,-58900.4120782)
(-15229.5645091,-7075.74753589)
(-29981.7097485,-10857.7135906)
(1943.14900664,51.723279359)
(-65040.6762029,24630.4482616)
(-23148.4045679,65493.1911423)
(17525.0153963,30697.6342398)
(-23450.4153653,3575.31156788)
(-43512.4220253,-15152.4585691)
(35266.2912891,55133.7337889)
(58278.8528276,-56817.607097)
(-52415.8562921,-24348.4040479)
(-61637.0553126,63273.6665511)
(37876.6212877,-49333.6780828)
(-54683.3796601,7401.03128743)
(-5644.08110588,59956.1169142)
(-1820.05300671,65340.681028)
(58349.9928154,20121.2043712)
(2143.37773629,15443.1905993)
(-25175.5207502,-6579.8472186)
(50819.2504835,31352.1804963)
(57606.8561344,-10236.2634619)
(-52280.5785138,53964.4621586)
(58185.1206463,3330.16836511)
(-53264.0325949,-13878.1765608)
(1650.19808763,7614.71432373)
(46697.8680104,-49243.3361892)
(-27512.9804274,-57145.8342039)
(59087.7990246,54626.3012948)
(51059.4126994,59893.2287057)
(18410.0835864,-15203.3247488)
(-39922.2801984,-13561.0159481)
(-40172.4935026,51553.8681077)
(-43563.8452128,10543.6335025)
(-51550.8815999,5522.0866375)
(-38271.1760535,-25459.915913)
(-56286.379818,-51715.2846394)
(-52364.8653129,22854.2128699)
(46465.3805283,56544.9613654)
(21589.3348289,-50556.335314)
(29392.0249685,14183.777872)
(-8975.20923549,-19901.6044486)
(23090.4200318,18350.0797834)
(54000.5700948,-17279.0973469)
(19325.8431276,52072.9748433)
(32571.6546882,2660.71471713)
(19042.2409218,-27476.2421196)
(60239.32463,61937.2264472)
(-14353.3228108,-58517.9222247)
(-42195.617312,-37816.1241027)
(4870.50350092,-39039.5284291)
(55093.1055748,-22144.4151799)
(-43918.8219003,20553.101457)
(-46200.0716471,-55894.5325764)
(29058.2774016,42093.3000638)
(22651.7715172,-17451.0139107)
(38896.1965582,-33993.7643113)
(-17221.5838962,-32169.5095475)
(42704.3639976,38435.4422296)
(17673.3920253,20959.7303798)
(23796.398202,1569.96275487)
(52294.0677197,41555.2097641)
(51580.2982733,30612.3764343)
(-18007.9935597,-17049.5783612)
(21280.6027445,-60311.6940828)
(41013.3476059,-61010.8977074)
(34774.0230498,-30958.4666998)
(-40509.2742903,-30901.981914)
(38642.1529501,6768.50692628)
(31963.5295944,-739.064292588)
(-63772.0599784,45349.8010631)
(13714.5754783,-55136.1262137)
(-48645.263545,52918.1164636)
(24688.1179716,-27321.0827447)
(50982.247742,27670.6052512)
(11948.4676611,-47632.1801445)
(-27823.0497677,18146.3197097)
(46264.4931985,9888.5286119)
(-20017.5511305,62082.8181197)
(-48878.4010213,-33682.6288894)
(-28608.8080913,-54322.9759189)
(38261.7966389,-8780.50573032)
(38263.308182,55845.0642487)
(54152.8244281,-41034.0999187)
(-61289.3641417,18068.7429769)
(46552.6587034,64941.8754188)
(26530.8161533,53294.391355)
(24083.8028329,2419.97769735)
(63257.9927998,-21395.5598657)
(59158.2630124,-17944.7524622)
(-30870.7134005,-59967.792845)
(-42635.573852,60994.1306468)
(46288.9810719,33330.2725131)
(37500.3935178,-25506.10645)
(25603.8164349,-23272.7371796)
(26287.8172107,49141.9278969)
(45222.6253637,-59845.7314233)
(51259.7780724,-40909.4348888)
(-28828.1979487,50963.0284048)
(1479.63271581,-50298.1057181)
(-29146.1078953,5906.82378757)
(-17420.3240111,-52913.8095235)
(-64003.440119,57709.357611)
(29417.6801195,-21598.2721628)
(-6508.08256987,-32639.3461755)
(13730.1435289,-58494.0288119)
(58707.5221254,54587.596554)
(-57950.9001485,-27723.3752848)
(-32.3122246629,-46288.204476)
(-5144.25708889,-57785.7063767)
(60885.2047881,9642.44298479)
(-9811.22695039,-6017.8351478)
(10485.779379,7572.94765791)
(-33690.0741857,37521.4250318)
(-4244.49978222,40955.5896303)
(-57097.504384,-43579.3807634)
(4390.93001282,54126.5151976)
(51466.7484675,50928.3202463)
(-57261.6058105,65325.2857323)
(24875.8412493,51891.6368882)
(-54949.4335157,-9975.60799823)
(-2380.50951252,-37582.4034091)
(-64974.3607918,-45994.3911171)
(12263.5284253,49447.833706)
(56570.3591581,27050.1909734)
(55928.8580711,23496.1757871)
(63070.8058637,-21737.8513923)
(-32717.6775142,-41931.8019003)
(-11816.4201136,16545.8908715)
(-15923.2680584,8464.89924111)
(22663.6963704,-9180.39702974)
(-10860.6718913,19380.2634181)
(-49943.1085092,40993.0955475)
(-42422.6186743,-29438.3053118)
(-42314.5232542,-49608.8593122)
(-58171.8575437,-6865.90314596)
